CUSTOMER_ID,LOYALTY_SEGMENT,CHEFS_TABLE,AGE, INCOME ,GENDER,ZIP_CODE,DMA,GEOGRAPHY,ACQUIRED_DATE,12 Mo. DELIVERY_FEE_PAID,12 Mo. DELIVERYPASS_USED,12 Mo. DISCOUNT_AMOUNT,12 Mo. Orders,12 Mo. ORDERS_W_PROMO,12 Mo. Sales,24 Mo. DELIVERY_FEE_PAID,24 Mo. DELIVERYPASS_USED,24 Mo. DISCOUNT_AMOUNT,24 Mo. Orders,24 Mo. Orders w. Promo,24 Mo. Sales, SUNDAY ORDERS 12 MO.,MONDAY ORDERS 12 MO.,TUESDAY ORDERS 12 MO.,WEDNESDAY ORDERS 12 MO.,THURSDAY ORDERS 12 MO.,FRIDAY ORDERS 12 MO.,SATURDAY ORDERS 12 MO.,AlcoholicBeverages,BabyBoutique,Bakery,Bread,Catering,Dairy,DeliandCheese,Floral,Freezer,Grocery,HealthandBeautyAids,HouseholdEssentials,Kitchen,MealKit,Meat,NonalcoholicBeverages,PetShop,Poultry,Produce,Seafood,Snacks
116983140,2. Bi-Weekly Shoppers,1,41,150000,F,11215,NY-NJ,Brooklyn,2004/6/16,101.85,20,3.42,35,5,6681,173.73,38,3.45,65,8,12155,8,6,7,7,2,1,4,5.56,2.64,1.26,3.73,1.13,12.23,2.46,0,3.63,6.73,4.22,3.22,5.01,0,9.4,3.35,0,6.93,21.37,0.39,6.74
11699093655,1. Weekly Shoppers,1,42,250000,F,11215,NY-NJ,Brooklyn,2012/8/26,0.00,53,0.05,55,4,12945,0.00,104,2.10,104,10,26624,28,3,0,0,0,1,21,0,0,0,1.27,0,20.22,9.72,0,9.69,9.03,0.32,2.14,2.04,0,0.16,11.13,0,4.1,25.01,0,5.18
11699376,2. Bi-Weekly Shoppers,1,54,250000,F,10028,NY-NJ,Manhattan,2002/12/5,20.97,30,8.63,33,6,3956,20.97,70,46.18,73,11,8564,2,6,5,6,2,2,10,24.1,0,1.36,3.39,0,9.43,2.63,4.79,3.68,2.81,0,0.2,9.34,0,0,7.57,0,0,29.32,0,1.39
11701797500,5. Infrequent Shoppers,0,44,150000,F,10022,NY-NJ,Manhattan,2012/8/28,40.94,0,5.99,7,1,962,52.92,0,6.00,9,2,1151,2,2,2,0,0,1,0,0,0,1.87,0,0,8.84,12.56,0,9.82,6.98,0,0,3.83,0,14.63,0,0,6.28,16.48,14.03,4.67
1170204482,1. Weekly Shoppers,1,42,100000,F,10023,NY-NJ,Manhattan,2006/6/18,0.00,51,14.53,54,5,12809,0.00,101,14.60,102,12,23597,27,5,3,3,2,7,5,2.85,0.95,1.45,3.05,0,19.05,2.42,0.33,1.13,6.44,3.21,5.9,8.45,0,0.31,2.1,0,3.27,23.74,3.22,12.14
11702431149,5. Infrequent Shoppers,0,42,-1,M,11215,NY-NJ,Brooklyn,2012/8/28,39.94,0,0.00,6,#N/A,1246,81.87,0,0.00,13,#N/A,1998,2,0,1,1,0,1,1,1.56,0,0,0.47,0,0.37,0,0,0,3.93,0,0.45,0,0,60.71,0,0,6.56,16.37,9.58,0
11702555958,1. Weekly Shoppers,1,31,-1,F,10027,NY-NJ,Manhattan,2012/8/26,0.00,18,0.01,58,4,2140,0.00,18,0.01,18,11,2140,5,8,5,14,7,13,4,7.9,0,0,1.76,3.7,24.4,3.94,0,3.28,5.01,0,0.42,1.04,0,7.48,3.1,0,10.92,21.93,1.1,4.01
11703160243,1. Weekly Shoppers,0,4,65000,N/A,11232,NY-NJ,Brooklyn,2014/2/20,33.95,36,203.18,51,24,3919,39.94,71,383.11,89,47,6789,11,3,8,8,6,8,6,3.44,0.06,2.25,0.4,0,19.48,2.68,0,2.37,5.91,0.97,0,1.72,0,0,0.29,0,0,41.69,16.37,2.38
117035286,2. Bi-Weekly Shoppers,1,59,100000,F,10013,NY-NJ,Manhattan,2004/6/16,20.97,34,31.02,39,4,4063,237.61,34,31.05,74,7,7926,5,5,6,4,5,8,5,0,0,0.24,0.38,0,7.88,0.65,0,12.68,4.17,0,5.4,27.41,0,0,34.57,5.63,0,0.56,0,0.42
117035878,5. Infrequent Shoppers,0,49,150000,F,10025,NY-NJ,Manhattan,2004/6/16,0.00,6,15.00,8,2,1453,0.00,16,15.00,16,2,3529,0,3,2,0,0,0,1,0,0,0,1.49,0,0,0,0,0,1.71,2.27,91.54,1,0,0,0,0,0,0,0,1.99
1170564291,1. Weekly Shoppers,1,46,175000,F,10024,NY-NJ,Manhattan,2006/6/12,139.80,33,20.89,55,10,21296,139.80,88,22.94,109,16,40243,13,1,0,9,16,4,12,0,8.72,0,2.55,0,14.96,2.88,0,8.16,6.4,2.33,13.68,0.65,0,0,14.14,0,9.14,9.63,0.45,6.31
1170636952,3. Every Three Week Shoppers,0,65,150000,F,10022,NY-NJ,Manhattan,2006/6/12,17.97,0,31.01,4,2,277,17.97,0,31.01,4,2,277,1,0,2,0,1,0,0,24.27,0,3.18,5.89,0,13.17,1.32,0,13.1,3.23,1.22,0,2.65,0,0,1.22,0,16.73,10.79,0,3.23
117075568,1. Weekly Shoppers,1,26,150000,F,10025,NY-NJ,Manhattan,2004/6/16,0.00,64,19.33,66,8,4615,0.00,117,67.76,117,33,9081,13,6,8,8,8,7,14,13.73,0.22,0.87,0.59,0,13.83,1.91,0,8.39,9.55,0,0.19,3.97,0,0.7,0.89,0,0.32,37.25,5.1,2.49
11709086,2. Bi-Weekly Shoppers,1,56,300000,F,10021,NY-NJ,Manhattan,2002/12/5,0.00,23,47.05,26,10,4582,0.00,45,67.07,45,17,8419,1,2,4,5,1,7,5,0,0,0,0.21,0,0.67,1.67,0,1.7,4.85,0.46,71.28,0,0,0,13.04,0,0,1.16,0,4.96
11709378040,4. Once a Month Shoppers,0,29,-1,F,10028,NY-NJ,Manhattan,2012/8/27,51.92,0,0.00,8,#N/A,1270,51.92,0,0.00,8,#N/A,1270,3,3,0,1,0,0,1,40.18,0,0.33,0,0,9.46,2.35,0,3.19,10.79,1.43,2.61,9.4,2,0.67,1.47,0,0.4,12.14,0,3.57
11709552524,1. Weekly Shoppers,1,54,200000,M,10128,NY-NJ,Manhattan,2012/8/27,90.87,103,14.58,119,12,21601,102.85,186,45.99,205,25,38775,16,10,15,22,16,9,28,0,10.2,3.67,0.84,0,19.88,7.98,0.07,5.2,4.24,3.22,11.77,7.26,0,2.69,2.97,0,0,11.44,0.09,8.47
11709751047,3. Every Three Week Shoppers,0,37,150000,F,10028,NY-NJ,Manhattan,2012/8/27,0.00,16,104.59,16,3,1992,0.00,16,104.59,16,3,1992,6,4,4,1,0,1,0,0,8.31,2.36,1.99,0,17.02,0,0,25.16,5.52,0,5.39,0,0,0,13.97,0,0,16.83,0,3.44
11709938023,2. Bi-Weekly Shoppers,0,33,40000,F,10013,NY-NJ,Manhattan,2012/8/27,97.86,43,60.05,59,14,6705,247.61,43,65.57,82,19,9929,2,11,13,8,5,13,5,0,26.07,0,0,0,8.87,5.86,0,11.43,13.29,0,1.25,0,0,0,28.19,0,0,0,0,5.04
11712738523,3. Every Three Week Shoppers,1,31,-1,F,10005,NY-NJ,Manhattan,2012/8/27,113.83,0,50.00,17,1,4412,185.71,0,56.01,30,5,6830,1,3,4,2,4,2,1,7.55,5.94,1.99,1.48,0,12.82,4.19,0.57,4.62,3.11,0.23,5.63,2.48,0,8.49,8.62,0,4.31,22.76,0,5.23
11713751369,1. Weekly Shoppers,1,32,100000,F,10011,NY-NJ,Manhattan,2012/8/28,0.00,51,6.44,83,9,3733,0.00,141,17.61,141,18,8378,12,19,10,8,14,12,6,1.18,6.54,0.07,0.18,0,8.42,4.6,0,0.2,10.39,0.24,0.75,0,0,11.23,17.86,0,1.9,20.96,9.28,6.21
11714238629,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10013,NY-NJ,Manhattan,2012/8/28,0.00,34,9.01,37,4,5109,29.95,46,25.00,53,7,7450,8,7,4,3,4,2,7,0,0,0,0,0,1.05,0,0,0,0,0,10.3,0,0,4.85,24.28,0,1.37,55.01,3.12,0
11714241639,3. Every Three Week Shoppers,0,28,300000,F,10028,NY-NJ,Manhattan,2012/8/28,23.96,0,0.00,4,#N/A,294,5.99,0,0.00,1,#N/A,163,1,0,0,1,0,2,0,13.28,0,1.05,1.52,0,11.82,0.65,0,0.96,13.01,0,3.11,8.64,0,0,19.69,0,0,17.43,1.6,7.24
1171430343,3. Every Three Week Shoppers,0,44,300000,M,10012,NY-NJ,Manhattan,2006/6/13,175.74,0,130.02,26,11,2100,175.74,0,130.02,26,11,2100,10,2,5,2,0,1,6,0,0,0,0,0,52.46,0,0,0,37.67,0,0,0,0,0,9.87,0,0,0,0,0
11716092203,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10003,NY-NJ,Manhattan,2012/8/30,144.78,0,11.50,23,4,3655,204.68,0,15.52,33,8,5918,2,5,2,3,5,4,2,0,0,0,0.36,0,20.8,2.75,5.22,3.54,3.3,1.3,7.53,0,0,0,16.6,0,0.38,30.18,0,5.76
11718354761,3. Every Three Week Shoppers,0,35,-1,M,11105,NY-NJ,Queens,2013/3/12,104.84,0,17.99,19,5,1845,104.84,0,17.99,18,8,1845,1,2,6,5,1,2,2,0,0,5.04,1.95,0,11.58,3.88,0,23.89,15.6,0,1.05,24.17,0,0.33,3.11,0,0,3.51,0,5.88
117193686,3. Every Three Week Shoppers,1,43,150000,F,10023,NY-NJ,Manhattan,2004/6/16,3.99,24,41.11,28,10,6827,147.75,26,47.12,53,14,13253,2,18,3,2,1,0,0,3.32,1.89,1.81,3.5,1.7,14.31,12.84,0,3.03,2.46,0,1.44,5.82,3.47,3.57,3.17,0,2.49,23.1,9.47,2.61
1171964228,1. Weekly Shoppers,1,50,150000,M,11215,NY-NJ,Brooklyn,2006/6/14,0.00,52,45.55,54,7,15301,0.00,105,80.91,105,16,29894,0,41,8,1,0,2,0,24.05,0,1.3,0.06,0,8.19,7.54,0,0.96,8.8,0.19,4.88,7.43,0,7.38,10.31,0,2.74,11.87,3.4,0.9
11720235805,3. Every Three Week Shoppers,1,64,75000,M,10005,NY-NJ,Manhattan,2012/8/31,0.00,13,3.99,16,1,1757,0.00,13,3.99,14,1,1757,10,1,1,0,0,0,2,2.79,0,0,2.33,0,10.13,5.94,0,2.35,3.39,0,0.49,19.5,0,5.55,11.73,0,14.37,17.27,3.42,0.74
11721577868,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10029,NY-NJ,Manhattan,2012/8/29,6.99,59,77.17,60,10,9383,29.95,0,47.94,13,22,1938,35,6,7,4,2,6,0,4.36,0.14,0,1.28,1.35,6.47,5.88,0,8.6,5.51,1.06,3.46,21.81,0,1.4,7.05,0,1.63,19.34,2.69,7.96
11724103131,3. Every Three Week Shoppers,1,62,175000,F,10021,NY-NJ,Manhattan,2012/8/29,163.76,1,19.99,27,4,4349,163.76,1,19.99,27,4,4349,2,3,4,1,8,3,6,0,0,0,0.43,0,20.29,1.7,0,0,1.2,1.38,13.51,0,0,2.77,13.96,0,0,43.39,0,1.36
11724398,1. Weekly Shoppers,1,51,60000,F,10075,NY-NJ,Manhattan,2003/1/7,6.99,89,61.78,92,16,13775,0.00,22,25.22,22,33,3030,6,18,8,11,17,24,6,1.48,0,0,0.34,0,4.62,0,0,0.51,5.22,3.4,39.27,0,0,0,8.39,0,0,35.18,0,1.59
1172531031,2. Bi-Weekly Shoppers,1,51,100000,F,10029,NY-NJ,Manhattan,2006/6/13,142.79,0,57.08,27,12,5624,280.56,0,57.10,50,14,9741,8,2,4,5,2,2,4,28.73,0,0,0,0,3.71,5.04,0,0,3.15,5.18,3.87,1.74,0,1.25,7.28,22.85,0.83,8.45,5.62,2.29
117257602,3. Every Three Week Shoppers,0,44,-1,F,11101,NY-NJ,Queens,2004/6/19,0.00,28,5.66,29,2,3138,0.00,63,5.70,63,6,6686,2,8,3,4,7,1,3,0,0,0,5.66,0,17.6,11.73,0,15.03,15.36,0,2.68,2.78,0,0,0,0,0,24.46,0.9,3.8
1172594284,3. Every Three Week Shoppers,1,38,55000,M,11222,NY-NJ,Brooklyn,2006/6/13,83.87,0,52.00,16,5,1815,204.67,0,53.30,36,7,4496,4,5,3,2,0,1,1,0,0.59,1.07,0,0,8.87,0.74,0,4.83,4.86,0,3.08,2.85,0,5.64,25.56,0,3.75,35.28,0.62,2.25
11726435561,1. Weekly Shoppers,1,33,300000,F,10016,NY-NJ,Manhattan,2012/8/30,0.00,68,27.31,71,10,10749,0.00,129,42.37,131,21,20072,9,12,13,9,7,9,10,0.25,1.82,0.2,1.55,0.25,11.86,2.24,0,6.97,10.95,0,2.9,10.16,0.24,4.63,9.59,0,1.57,22.69,6.8,5.36
11727178403,3. Every Three Week Shoppers,0,30,-1,M,10022,NY-NJ,Manhattan,2012/9/1,72.89,0,10.01,11,2,1886,96.85,0,10.01,15,2,2873,0,2,3,5,0,1,0,62.76,0,0,0.49,0,1.03,0,0,0.4,0,4.98,25.96,0,0,0,1.65,0,0,2.73,0,0
11727664499,1. Weekly Shoppers,1,67,175000,F,10011,NY-NJ,Manhattan,2012/9/1,0.00,37,4.04,74,10,9476,0.00,79,7.17,79,22,19389,4,12,12,14,12,12,6,7.42,2.1,0.71,0.09,0,10.33,5.83,0,4.49,6.53,5.93,10.03,2.32,0,3.03,4.12,2.06,1.24,21.93,3.93,7.91
11727677630,2. Bi-Weekly Shoppers,0,37,25000,F,11233,NY-NJ,Brooklyn,2012/9/2,158.76,0,12.99,25,3,2089,242.62,0,17.01,39,7,3567,3,0,3,5,5,4,5,0,0,0.4,0,0,21.75,0,0,1.73,0,2.66,3.21,1.98,0,0,66.54,0,0,0,0,1.72
11729042868,4. Once a Month Shoppers,0,27,-1,F,11377,NY-NJ,Queens,2012/9/2,24.96,0,13.99,6,2,478,17.97,0,0.00,3,7,218,0,0,3,2,1,0,0,0,0,0,3.48,0,18.53,9.44,0,2.5,11.57,0,0,6.93,0,1.91,1.38,0,6.11,31.13,2.1,4.89
11729747908,4. Once a Month Shoppers,0,4,-1,N/A,11216,NY-NJ,Brooklyn,2014/1/14,0.00,16,27.01,18,4,1568,0.00,24,62.37,24,8,2217,1,4,5,1,1,3,1,0,0,0,5.02,0,6.02,0,0,5.58,14.05,0,0,4.22,0,7.01,4.82,0,0,49.13,0,4.13
11730098343,1. Weekly Shoppers,1,5,100000,F,10014,NY-NJ,Manhattan,2013/1/4,278.58,0,61.07,44,13,17004,434.32,0,85.05,74,19,26603,7,8,4,10,8,1,6,0.14,1.28,0.25,0.83,0,8.32,0.64,0,6.85,5.02,0.34,5.27,0,0,19.28,8.77,0,8.55,28.38,3.28,2.81
1173592038,1. Weekly Shoppers,1,42,300000,F,10023,NY-NJ,Manhattan,2006/6/14,0.00,63,5.46,65,7,10458,0.00,101,25.50,101,14,15371,5,5,2,1,8,39,3,0,0.66,0,1.1,1.1,20.2,10.29,0,1.28,7.09,0.24,13.15,0.1,0,2.67,5.16,0,1.24,31.24,2.5,1.98
11736297300,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,10019,NY-NJ,Manhattan,2012/8/31,0.00,31,59.21,34,11,1919,0.00,73,114.97,74,23,7501,0,2,2,7,8,13,0,2.93,0,0,1,0,38.84,4.25,5.87,7.45,2.86,0,1.1,1.99,0,10.43,11.59,0.55,0,4.79,0,6.33
11739085321,3. Every Three Week Shoppers,1,36,60000,F,11385,NY-NJ,Queens,2012/9/1,104.84,0,0.03,16,2,1006,146.77,0,8.02,24,4,1823,4,1,2,3,1,1,4,0,0,0,0,0,0,4.08,0,0,0,14.05,0,0,0,0,80.24,0,0,1.63,0,0
117399128,3. Every Three Week Shoppers,0,40,100000,F,10021,NY-NJ,Manhattan,2004/6/20,6.99,0,0.00,20,3,421,6.99,0,0.00,1,4,421,4,2,4,2,4,3,0,0,0,0,9.07,0,10.21,1.04,0,9.78,19.81,0.69,9.11,2.72,0,5.74,6.26,0,1.55,19.31,0,4.68
11740213321,2. Bi-Weekly Shoppers,0,1,30000,F,11230,NY-NJ,Brooklyn,2016/9/1,0.00,12,40.02,13,6,1382,29.95,12,102.02,19,9,2368,0,3,2,1,3,3,0,0,1.96,0,3.08,0,31.01,0,0,8.41,12.34,0,1.32,0,0,0,1.13,0,0,31.28,0,9.47
11743186975,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,11201,NY-NJ,Brooklyn,2012/9/1,0.00,14,0.65,16,1,928,0.00,53,10.68,53,5,4216,4,3,2,1,2,1,1,16.55,0,0.41,0,0,10.38,10.29,0,4.05,0.73,1,2.33,2.91,0,0,22.25,0,2.11,23.28,0,3.72
11745485276,4. Once a Month Shoppers,0,#N/A,#N/A,#N/A,10016,NY-NJ,Manhattan,2012/9/2,17.97,0,31.00,4,2,270,17.97,0,45.18,6,4,396,0,1,2,0,1,0,0,0,0,1.61,0,0,0,0,2.95,1.74,48.38,0,2.09,7.51,0,12.87,0,0,0,22.24,0,0.62
11745990247,1. Weekly Shoppers,1,30,-1,F,7302,NY-NJ,New Jersey (Hudson),2012/9/1,0.00,46,65.33,77,17,4625,0.00,46,65.33,46,32,4625,13,16,12,11,10,7,8,0,0,1.98,1.32,0,14.26,11.67,0,2.74,8.75,0.25,4.47,11.46,0,4.25,1.64,0,9.23,9.61,9.91,8.47
1174702291,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10023,NY-NJ,Manhattan,2006/6/14,0.00,43,0.00,44,#N/A,4697,0.00,97,0.04,97,#N/A,9473,1,1,1,1,1,15,23,1.27,0,0.5,0,0,13.24,3.22,0,5.55,9.23,1.93,11.38,2.27,0,15.83,0,0,3.66,21.37,10.16,0.38
117471856,3. Every Three Week Shoppers,0,52,175000,F,10014,NY-NJ,Manhattan,2004/6/18,6.99,0,0.00,16,1,279,6.99,0,0.00,1,5,279,0,0,4,5,2,4,1,0,0,0,5.94,0,10.74,6.52,0,4.01,11.48,0,0,0,0,0,3.3,0,23.45,29.78,4.13,0.64
1174911423,4. Once a Month Shoppers,0,42,150000,M,10018,NY-NJ,Manhattan,2006/6/22,17.97,9,10.01,13,3,752,17.97,27,10.06,30,8,1572,2,2,3,3,0,1,1,0,0,0,1.43,0,14.36,0,0,0,8.51,0,0,0,0,0,54.41,21.28,0,0,0,0
11751944192,5. Infrequent Shoppers,0,45,60000,F,10035,NY-NJ,Manhattan,2012/9/2,0.00,0,12.98,2,2,147,5.99,0,47.92,8,7,725,2,0,0,0,0,0,0,0,0,0,0,0,9.84,0,0,6.44,15.02,0,3.28,20.67,0,1.51,0,0,0,34.77,0,8.47
1175244985,3. Every Three Week Shoppers,0,80,40000,M,11217,NY-NJ,Brooklyn,2006/6/15,111.83,0,21.28,18,3,1496,255.59,0,23.01,42,7,4105,3,3,3,2,2,2,3,0,0,7.49,5.57,0,1.92,7.35,0,29.6,2.4,1.28,3.97,4.27,0,0,14.85,0,0,0,0,21.32
11752506441,1. Weekly Shoppers,1,59,250000,M,11101,NY-NJ,Queens,2012/9/2,0.00,89,164.79,99,43,7793,59.96,0,0.00,4,73,551,4,8,16,14,0,41,6,6.35,0,0.83,1.72,0,3.66,16.79,0,2.2,6.76,0.48,4.19,0,0,10.47,8.87,0,2.47,21.65,9.72,3.83
117550593,2. Bi-Weekly Shoppers,1,51,300000,M,10282,NY-NJ,Manhattan,2004/6/21,0.00,36,23.04,37,6,3858,0.00,77,23.62,77,11,8493,4,4,7,4,7,5,5,1.96,0,9.15,0.22,0,27.73,0,0,1.04,10.87,0,1.74,0.92,0,0,24.72,0,0,20.4,0,1.25
11755165929,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10007,NY-NJ,Manhattan,2012/9/3,328.51,0,7.07,50,7,11972,622.02,0,19.13,101,17,23487,0,1,39,7,3,0,0,4.22,5.31,0.21,2.6,0,13.88,2.32,0,1.31,13.76,1.54,15.74,1.57,0,5.55,5.21,0,6.73,16.14,0,3.9
11757206295,2. Bi-Weekly Shoppers,1,40,100000,M,10028,NY-NJ,Manhattan,2012/9/3,181.73,0,5.99,29,1,9626,181.73,17,6.00,45,2,15530,6,17,0,1,1,0,4,9.35,7.6,0.16,2.67,0,8.79,4.6,0,3.89,8.52,1.69,11.88,6.83,0.61,1.09,5.14,8.2,2.83,12.27,0,3.9
117574020,3. Every Three Week Shoppers,0,41,40000,M,10029,NY-NJ,Manhattan,2004/10/13,167.75,0,0.06,25,5,2972,293.54,0,0.06,46,5,5248,8,3,4,1,6,3,0,0,0,2.28,0,0,16.67,5.69,0,13.14,4.44,0.78,2.18,6.96,0,10.18,15.78,0,2.29,15.48,0,4.13
1175965751,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,11201,NY-NJ,Brooklyn,2006/6/15,406.39,0,0.06,62,5,13538,604.06,0,0.10,94,12,20563,25,16,6,1,1,3,10,0,1.96,0,3.38,0,17.35,4.34,0,3.87,9.78,2.59,19.32,0.64,0,3.27,12.91,0,1.42,8.64,3.56,6.95
11760178,2. Bi-Weekly Shoppers,1,47,250000,F,10028,NY-NJ,Manhattan,2002/12/10,129.80,0,0.03,20,2,3131,5.99,0,0.00,1,7,88,6,1,3,5,0,4,1,0,0,2.41,3.56,0,8.45,2.42,1.91,7.3,11.1,1.91,7.86,8.57,0,1.43,1.53,0,4.03,28.11,0,9.42
11760336922,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10021,NY-NJ,Manhattan,2012/9/4,278.58,0,14.05,44,8,6057,542.14,0,30.09,89,17,11696,4,10,7,5,6,8,4,3.76,0,0.76,2,0.78,17.34,7.85,0,1.76,6.33,0.11,14.77,0.97,0,1.03,9.93,0,9.02,21.53,0.52,1.53
11760826,3. Every Three Week Shoppers,0,87,25000,F,10029,NY-NJ,Manhattan,2002/12/5,138.80,6,30.85,26,6,3693,258.60,6,44.06,46,11,6580,7,1,1,3,4,6,4,0,0,0,0.71,0,6.02,12.03,0,3.67,5.63,1,14.49,14.85,0,1.65,0.54,0,0,28.21,5.05,6.15
117612915,4. Once a Month Shoppers,0,73,60000,F,10025,NY-NJ,Manhattan,2005/2/26,5.99,0,32.96,6,5,604,11.98,13,56.44,21,8,2095,2,0,0,0,1,2,1,8.15,0,4.2,0.64,0,18.45,6.22,0,4.07,11.61,0,0,6.55,0,1.57,17.57,0,2.38,12.96,3.85,1.77
11761621013,3. Every Three Week Shoppers,1,32,100000,M,11109,NY-NJ,Queens,2017/1/11,174.75,7,100.07,32,5,4542,174.75,7,100.07,32,5,4542,4,12,6,5,2,2,1,0,0.36,0,1.79,0,16.21,0.22,0,4.81,11.84,0,1.6,0,0,0.41,0,0,13.49,39.99,0,9.28
11761686937,3. Every Three Week Shoppers,0,62,300000,M,10019,NY-NJ,Manhattan,2012/9/4,79.88,0,0.00,12,#N/A,1819,151.76,0,0.00,24,#N/A,3413,1,2,4,0,1,3,1,8.2,0,0,6.89,0,9.96,8.98,3.66,13.5,1.93,0,8.44,1.46,0,0,9.2,0,0,23.15,0,4.62
11762292328,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,10024,NY-NJ,Manhattan,2012/9/4,50.92,0,3.08,8,2,1657,50.92,0,3.08,8,2,1657,2,3,2,1,0,0,0,0.85,0,0,2.26,0,20.28,1.24,0,0.3,10.61,0,0,0,0,1.88,4.27,0,9.46,34.85,10.6,3.4
11763930380,3. Every Three Week Shoppers,0,28,175000,M,11109,NY-NJ,Queens,2012/9/4,66.72,0,89.67,15,11,2063,0.00,0,0.00,1,22,8,1,1,6,2,3,2,0,22.24,0,0.52,0.52,0,2.92,4.74,4.17,2.83,7.92,0,4.91,1.74,0,9.01,16.18,0,7.55,10.77,3.26,0.7
11767737678,3. Every Three Week Shoppers,0,51,15000,F,11201,NY-NJ,Brooklyn,2013/3/27,5.99,0,0.00,13,9,152,5.99,0,0.00,1,17,152,7,1,0,2,2,0,1,0,0,0.74,0.49,0,12.68,8.06,0,0,9.08,0,0.88,0,0,53.3,1.32,0,0,9.7,0,3.74
117685436,2. Bi-Weekly Shoppers,1,72,100000,F,10002,NY-NJ,Manhattan,2004/10/5,0.00,26,4.00,27,2,1469,0.00,63,8.02,63,6,3407,0,3,9,4,6,1,3,0,0,0,0,0,1.73,0,0,0.77,46.47,0,22.24,0,0,0,18.15,0,0,0.9,0,9.74
11768561228,3. Every Three Week Shoppers,0,30,250000,F,10029,NY-NJ,Manhattan,2012/9/11,0.00,25,108.23,27,16,3673,0.00,53,218.81,56,36,7824,2,6,7,1,4,5,1,1.43,0,0.32,1.48,0,11.45,5.67,0,1.3,6.99,0,4.24,7.77,0,7.46,4.49,0,4.29,29.65,9.88,3.59
117697654,3. Every Three Week Shoppers,1,43,30000,F,11238,NY-NJ,Brooklyn,2004/9/17,84.87,0,5.01,13,2,1384,210.66,0,5.03,34,4,3439,2,2,4,2,2,0,1,0.89,0,6.43,1.64,0,8.78,2.13,0.75,5.22,10.74,4.58,21.11,7.27,0,1.16,9.06,0,0.33,16.12,0,3.79
11770505296,2. Bi-Weekly Shoppers,0,35,100000,F,10016,NY-NJ,Manhattan,2013/1/6,212.68,0,13.99,34,3,2689,212.68,23,16.04,57,9,4410,5,11,7,3,6,1,1,18.92,0,0,1.75,2.73,14.58,14.65,0,0.8,6.32,0,1.23,3.66,0,1.25,7.06,0,2.56,19.61,0.83,4.07
117712283,5. Infrequent Shoppers,0,72,100000,F,10022,NY-NJ,Manhattan,2004/6/20,53.92,0,0.01,8,1,853,83.87,0,0.02,13,2,1436,2,4,0,0,0,0,2,0,0,0,0,0,3.83,0,0,12.75,4.66,0,0,10.32,0,0,53.93,0,0,13.75,0,0.77
11772292645,1. Weekly Shoppers,1,31,100000,F,10013,NY-NJ,Manhattan,2012/9/9,0.00,19,6.00,71,10,1692,0.00,2,0.00,2,14,127,14,13,12,5,5,13,6,0,3.95,5.53,0.5,1.04,23.6,8,0,1.92,3.29,1.71,0,7.01,0,0.64,0.21,0,8.63,30.39,2.98,0.58
11772584126,2. Bi-Weekly Shoppers,0,32,65000,F,11238,NY-NJ,Brooklyn,2012/12/29,5.99,23,88.42,28,14,2250,17.97,47,188.28,55,22,4252,9,3,6,1,1,3,4,5.62,0,3.36,1.31,0,11.26,3.77,0,7.81,10.12,0,1.92,5.55,0,11.33,4.95,0,2.54,22.71,4.71,3.05
1177278527,5. Infrequent Shoppers,0,40,-1,M,10018,NY-NJ,Manhattan,2007/10/27,0.00,11,0.01,12,1,540,0.00,28,5.02,28,3,1377,3,2,2,0,3,1,0,0,0,0,2.15,0,0,0,0,0,4.02,0,20.5,0,0,0,73.33,0,0,0,0,0
11773090784,4. Once a Month Shoppers,0,#N/A,#N/A,#N/A,10011,NY-NJ,Manhattan,2012/9/6,65.90,0,2.03,10,4,803,77.88,0,2.03,12,4,896,0,0,1,2,3,1,3,5.34,0,0,0,0,13,0,0,0,0,0,1.27,0,0,0,80.39,0,0,0,0,0
117739134,2. Bi-Weekly Shoppers,1,48,300000,F,10029,NY-NJ,Manhattan,2004/6/20,0.00,35,49.63,40,10,2962,0.00,78,55.65,82,14,7421,0,20,10,5,1,2,0,0,0,0,0,0,14.79,0,0,1.9,16.37,0,0,9.67,0,10.17,0,0,5.68,35.29,4.41,1.72
11775066711,5. Infrequent Shoppers,0,25,300000,F,10003,NY-NJ,Manhattan,2012/9/5,6.99,0,60.91,11,9,1559,18.97,0,84.88,16,13,2257,1,1,1,1,1,3,3,7.16,0,0,0,0,7.79,2.6,0,1.93,16.33,6.03,8.34,0,0,0,4.64,0,5.16,22.68,5.81,11.52
